ID	tracing	x	y
A04	1	0.348044558515493	0.09944124125213
A04	1	0.294772541463651	0.145610465452418
A04	1	0.262809331232546	0.170470454565894
A04	1	0.181125286242338	0.177573675683523
A04	1	0.102992851810945	0.181124857976263
A04	1	0.049720834759103	0.177573675683523
A04	1	0	0.170470454565894
A04	2	0.610853461481963	0
A04	2	0.557581444430121	0.007102792851554
A04	2	0.49720620626065	0.024859989113476
A04	2	0.436831396357254	0.067478031021025
A04	2	0.372904975895044	0.124301658631681
A04	2	0.29832372375639	0.177573675683523
A04	2	0.241500096145734	0.188228079093892
A04	2	0.149162076011232	0.191779689652706
A04	2	0.031963210231105	0.181124857976263
A04	2	0	0.177573675683523
A04	3	0.589545082927301	0
A04	3	0.532721455316645	0
A04	3	0.46524342429562	0.017757196261922
A04	3	0.404868186126149	0.056823627610657
A04	3	0.326735751694756	0.117198865780127
A04	3	0.277015345201728	0.149162076011233
A04	3	0.23084612100144	0.163367661714341
A04	3	0.159816479421601	0.170470882831969
A04	3	0.074581252138654	0.170470882831969
A04	3	0	0.166919272273155
A05	1	0.651671501076875	0
A05	1	0.582111240399881	0.047594065431348
A05	1	0.534517174968533	0.124476819456299
A05	1	0.497906421293047	0.208681638563133
A05	1	0.453973602535678	0.28556396432201
A05	1	0.395396225348469	0.336819276427336
A05	1	0.325835964671475	0.373430030102822
A05	1	0.226986587134801	0.395396225348469
A05	1	0.113493507700438	0.399057472022448
A05	1	0	0.410040783778309
A05	2	0.611399928993485	0
A05	2	0.563805863562137	0.043932818757369
A05	2	0.512550979722886	0.106171014352481
A05	2	0.472278979373421	0.172070456621572
A05	2	0.439329472371913	0.23064783380878
A05	2	0.391735406940566	0.300208094485774
A05	2	0.336819276427336	0.355124224999004
A05	2	0.259936522402384	0.388073732000512
A05	2	0.146443442968021	0.395396225348469
A05	2	0.047594065431348	0.410040355512234
A05	2	0	0.417362420594116
A05	3	0.662654812832736	0
A05	3	0.607738682319506	0.0256278701857
A05	3	0.567466681970041	0.087866065780813
A05	3	0.508889304782833	0.19037626172539
A05	3	0.464956486025464	0.278241899240127
A05	3	0.38075166691863	0.344141341509218
A05	3	0.281902717648031	0.36610796502094
A05	3	0.168409209947593	0.391735406940566
A05	3	0.058576948921134	0.395396225348469
A05	3	0	0.399057472022448
A06	1	0.823638745574405	0
A06	1	0.774522622513005	0.018890816562077
A06	1	0.740519152701267	0.0491161230614
A06	1	0.710293846201944	0.113344899372462
A06	1	0.687624866327451	0.173795512371108
A06	1	0.642286906578467	0.241802451994585
A06	1	0.570502231908649	0.298474901680816
A06	1	0.491160802347926	0.343812433163726
A06	1	0.404263046162372	0.358925086413387
A06	1	0.309808963351987	0.362703249725803
A06	1	0.219133472120093	0.374037739663049
A06	1	0.0982322461228	0.366481413038218
A06	1	0	0.362703249725803
A06	2	0.823638745574405	0
A06	2	0.782078949137836	0.022668979874492
A06	2	0.736740989388851	0.079341429560723
A06	2	0.706515682889528	0.143570205871785
A06	2	0.646065069890882	0.230467962057339
A06	2	0.593171211783141	0.2946967383684
A06	2	0.536498762096911	0.33625653480497
A06	2	0.464713659161018	0.366481413038218
A06	2	0.324921616601649	0.38159406628788
A06	2	0.185130002308354	0.38159406628788
A06	2	0	0.370259576350633
A06	3	0.834973235511652	0
A06	3	0.782078949137836	0.018890388296002
A06	3	0.736740989388851	0.056672021420156
A06	3	0.687624866327451	0.128457124356048
A06	3	0.68006853970262	0.185129574042279
A06	3	0.638508743266051	0.253136513665756
A06	3	0.566724068596234	0.328699779914064
A06	3	0.502495292285172	0.381593638021805
A06	3	0.366481413038218	0.392928127959051
A06	3	0.234246125369754	0.396706291271466
A06	3	0.083119592873139	0.392928127959051
A06	3	0	0.38537180133422
A09	1	0.530612244897959	0
A09	1	0.485171408464762	0.010053282396735
A09	1	0.454609429978776	0.027244395294694
A09	1	0.43168794611483	0.048255755503674
A09	1	0.410676585904762	0.073087363023674
A09	1	0.397305720317823	0.088368352266667
A09	1	0.374384236452789	0.105559465165714
A09	1	0.36101337086585	0.115110083442721
A09	1	0.345732381622857	0.124660701718639
A09	1	0.32854126872381	0.136121443651701
A09	1	0.313260279480816	0.145672061928708
A09	1	0.299889413893878	0.151402432894694
A09	1	0.288428671961905	0.155222680204626
A09	1	0.275057806373878	0.162863174826667
A09	1	0.26168694078585	0.168593545792653
A09	1	0.242585704232925	0.170503669447619
A09	1	0.223484467678912	0.174323916758639
A09	1	0.202473107469932	0.174323916758639
A09	1	0.179551623604898	0.174323916758639
A09	1	0.154720016084898	0.170503669447619
A09	1	0.124158037598912	0.170503669447619
A09	1	0.097416306423946	0.160953051171701
A09	1	0.057303709660952	0.149492309238639
A09	1	0.022921483863946	0.12848094902966
A09	1	0	0.112244897959184
A09	2	0.561224489795918	0.002060922890884
A09	2	0.517643510605714	0
A09	2	0.479441037498775	0.013370865586939
A09	2	0.450789182667755	0.036292349451973
A09	2	0.42786769880381	0.059213833315918
A09	2	0.408766462249796	0.078315069869932
A09	2	0.387755102040816	0.089775811801905
A09	2	0.370563989142857	0.103146677389932
A09	2	0.359103247209796	0.120337790287891
A09	2	0.341912134311837	0.135618779530884
A09	2	0.330451392379864	0.139439026841905
A09	2	0.317080526791837	0.143259274152925
A09	2	0.299889413893878	0.148989645118912
A09	2	0.28651854830585	0.154720016084898
A09	2	0.275057806373878	0.158540263395918
A09	2	0.252136322508844	0.164270634361905
A09	2	0.234945209610884	0.164270634361905
A09	2	0.223484467678912	0.164270634361905
A09	2	0.191012365536871	0.164270634361905
A09	2	0.166180758017959	0.160450387050884
A09	2	0.131798532220952	0.156630139739864
A09	2	0.099326430078912	0.150899768773878
A09	2	0.066854327937959	0.139439026841905
A09	2	0.038202473106939	0.129888408564898
A09	2	0	0.104101739217415
A09	3	0.540816326530612	0
A09	3	0.492811903086803	0.002412787774694
A09	3	0.456519553633741	0.015783653362721
A09	3	0.43168794611483	0.03297476626068
A09	3	0.410676585904762	0.048255755503674
A09	3	0.391575349351837	0.067356992057687
A09	3	0.372474112797823	0.086458228611701
A09	3	0.359103247209796	0.101739217854694
A09	3	0.343822257966803	0.117020207097687
A09	3	0.330451392379864	0.130391072685714
A09	3	0.317080526791837	0.141851814617687
A09	3	0.305619784859864	0.147582185583673
A09	3	0.294159042927891	0.15713280386068
A09	3	0.278878053684898	0.159042927515646
A09	3	0.263597064441905	0.160953051171701
A09	3	0.248316075198912	0.162863174826667
A09	3	0.227304714989932	0.162863174826667
A09	3	0.206293354779864	0.162863174826667
A09	3	0.185281994570884	0.160953051171701
A09	3	0.160450387050884	0.159042927515646
A09	3	0.131798532220952	0.155222680204626
A09	3	0.105056801045986	0.15331255654966
A09	3	0.064944204282993	0.139941690961633
A09	3	0.036292349451973	0.12848094902966
A09	3	0	0.112244897959184
A10	1	0.520408163265306	0
A10	1	0.487081532119728	0.006283301497687
A10	1	0.454609429978776	0.023474414396735
A10	1	0.422137327837823	0.055946516537687
A10	1	0.40303609128381	0.076957876746667
A10	1	0.391575349351837	0.084598371368708
A10	1	0.374384236452789	0.101789484266667
A10	1	0.362923494520816	0.111340102543673
A10	1	0.347642505277823	0.122800844475646
A10	1	0.324721021413878	0.138081833718639
A10	1	0.31135015582585	0.149542575650612
A10	1	0.297979290237823	0.149542575650612
A10	1	0.284608424650884	0.153362822961633
A10	1	0.275057806373878	0.155272946616599
A10	1	0.257866693475918	0.157183070272653
A10	1	0.240675580576871	0.157183070272653
A10	1	0.223484467678912	0.157183070272653
A10	1	0.204383231124898	0.157183070272653
A10	1	0.187192118226939	0.157183070272653
A10	1	0.168090881672925	0.157183070272653
A10	1	0.137528903186939	0.157183070272653
A10	1	0.103146677389932	0.157183070272653
A10	1	0.084045440835918	0.157183070272653
A10	1	0.030561978485986	0.14572232834068
A10	1	0	0.142857142857143
A10	2	0.540816326530612	0
A10	2	0.490901779430748	0.014577259475374
A10	2	0.467980295566803	0.029858248718367
A10	2	0.439328440735782	0.052779732582313
A10	2	0.418317080526803	0.06615059817034
A10	2	0.397305720317823	0.081431587413333
A10	2	0.383934854729796	0.098622700311293
A10	2	0.366743741831837	0.117723936865306
A10	2	0.349552628933878	0.133004926108299
A10	2	0.33618176334585	0.146375791696327
A10	2	0.324721021413878	0.154016286317279
A10	2	0.309440032170884	0.159746657283265
A10	2	0.297979290237823	0.163566904594286
A10	2	0.288428671961905	0.165477028249252
A10	2	0.273147682718912	0.165477028249252
A10	2	0.250226198853878	0.167387151905306
A10	2	0.233035085955918	0.167387151905306
A10	2	0.219664220367891	0.167387151905306
A10	2	0.198652860158912	0.167387151905306
A10	2	0.170001005327891	0.167387151905306
A10	2	0.143259274152925	0.167387151905306
A10	2	0.106966924700952	0.163566904594286
A10	2	0.072584698903946	0.157836533628299
A10	2	0.036292349451973	0.155926409973333
A10	2	0	0.153061224489796
A10	3	0.530612244897959	0
A10	3	0.483261284809796	0.014577259475374
A10	3	0.45269930632381	0.029858248718367
A10	3	0.43168794611483	0.047049361616327
A10	3	0.40685633859483	0.068060721825306
A10	3	0.391575349351837	0.089072082034286
A10	3	0.376294360108844	0.104353071277279
A10	3	0.359103247209796	0.121544184176327
A10	3	0.345732381622857	0.131094802453333
A10	3	0.33236151603483	0.138735297074286
A10	3	0.313260279480816	0.142555544385306
A10	3	0.301799537548844	0.150196039006259
A10	3	0.294159042927891	0.154016286317279
A10	3	0.276967930028844	0.157836533628299
A10	3	0.26168694078585	0.157836533628299
A10	3	0.244495827887891	0.157836533628299
A10	3	0.229214838644898	0.159746657283265
A10	3	0.212023725746939	0.16165678093932
A10	3	0.191012365536871	0.163566904594286
A10	3	0.162360510706939	0.163566904594286
A10	3	0.135618779531973	0.163566904594286
A10	3	0.114607419321905	0.157836533628299
A10	3	0.07067457524898	0.16165678093932
A10	3	0.034382225797007	0.155926409973333
A10	3	0	0.153061224489796
A11	1	0.489795918367347	0
A11	1	0.445058811701769	0.009550618277007
A11	1	0.422137327837823	0.043932844074014
A11	1	0.40685633859483	0.072584698903946
A11	1	0.395395596661769	0.097416306423946
A11	1	0.380114607419864	0.124158037598912
A11	1	0.370563989142857	0.143259274152925
A11	1	0.36101337086585	0.156630139740952
A11	1	0.343822257966803	0.177641499949932
A11	1	0.334271639690884	0.189102241881905
A11	1	0.320900774102857	0.198652860158912
A11	1	0.30752990851483	0.208203478435918
A11	1	0.296069166582857	0.215843973056871
A11	1	0.28269830099483	0.219664220367891
A11	1	0.271237559062857	0.219664220367891
A11	1	0.248316075198912	0.225394591333878
A11	1	0.233035085955918	0.225394591333878
A11	1	0.210113602090884	0.227304714989932
A11	1	0.189102241881905	0.231124962299864
A11	1	0.162360510706939	0.233035085955918
A11	1	0.133708655875918	0.233035085955918
A11	1	0.103146677389932	0.231124962299864
A11	1	0.07449482256	0.225394591333878
A11	1	0.032472102140952	0.219664220367891
A11	1	0	0.214285714285714
A11	2	0.408163265306122	0
A11	2	0.37368050668517	0.013923796119728
A11	2	0.350759022821225	0.027294661706667
A11	2	0.335478033578231	0.04639589826068
A11	2	0.322107167990204	0.069317382125714
A11	2	0.312556549713197	0.084598371368708
A11	2	0.30300593143619	0.099879360611701
A11	2	0.289635065849252	0.118980597164626
A11	2	0.283904694883265	0.130441339097687
A11	2	0.270533829295238	0.14572232834068
A11	2	0.262893334674286	0.155272946616599
A11	2	0.253342716397279	0.168643812204626
A11	2	0.245702221775238	0.176284306826667
A11	2	0.236151603498231	0.183924801447619
A11	2	0.220870614255238	0.193475419724626
A11	2	0.209409872323265	0.199205790690612
A11	2	0.190308635769252	0.203026038001633
A11	2	0.171207399216326	0.204936161656599
A11	2	0.152106162662313	0.204936161656599
A11	2	0.129184678797279	0.204936161656599
A11	2	0.098622700311293	0.204936161656599
A11	2	0.068060721825306	0.201115914345578
A11	2	0.043229114305306	0.180104554136599
A11	2	0.024127877752381	0.164823564893605
A11	2	0	0.142857142857143
A11	3	0.418367346938776	0
A11	3	0.383231124962177	0.014577259475374
A11	3	0.362219764753197	0.026038001407347
A11	3	0.341208404544218	0.047049361616327
A11	3	0.325927415301224	0.064240474515374
A11	3	0.312556549713197	0.081431587413333
A11	3	0.30300593143619	0.096712576656327
A11	3	0.291545189504218	0.113903689554286
A11	3	0.285814818538231	0.131094802453333
A11	3	0.278174323917279	0.146375791696327
A11	3	0.272443952950204	0.16165678093932
A11	3	0.260983211018231	0.175027646526258
A11	3	0.251432592741225	0.180758017492245
A11	3	0.239971850809252	0.190308635769252
A11	3	0.226600985221224	0.199859254046259
A11	3	0.215140243289252	0.199859254046259
A11	3	0.196039006735238	0.205589625012245
A11	3	0.175027646526258	0.209409872323265
A11	3	0.154016286317279	0.211319995978231
A11	3	0.133004926108299	0.213230119634286
A11	3	0.102442947622313	0.213230119634286
A11	3	0.073791092791293	0.203679501357279
A11	3	0.04131899065034	0.196039006735238
A11	3	0.020307630441361	0.173117522871293
A11	3	0	0.153061224489796
A12	1	0.469387755102041	0
A12	1	0.443148688046803	0.007539961797007
A12	1	0.422137327837823	0.024731074696054
A12	1	0.40303609128381	0.05147280587102
A12	1	0.38584497838585	0.09349552628898
A12	1	0.380114607419864	0.104956268222041
A12	1	0.368653865486803	0.129787875740952
A12	1	0.35719312355483	0.152709359605986
A12	1	0.343822257966803	0.173720719814966
A12	1	0.330451392379864	0.187091585402993
A12	1	0.313260279480816	0.198552327334966
A12	1	0.294159042927891	0.206192821955918
A12	1	0.28269830099483	0.206192821955918
A12	1	0.259776817130884	0.206192821955918
A12	1	0.255956569819864	0.206192821955918
A12	1	0.238765456921905	0.206192821955918
A12	1	0.210113602090884	0.202372574645986
A12	1	0.189102241881905	0.19664220368
A12	1	0.170001005327891	0.190911832712925
A12	1	0.145169397807891	0.183271338091973
A12	1	0.116517542977959	0.175630843469932
A12	1	0.089775811802993	0.164170101537959
A12	1	0.061123956971973	0.154619483260952
A12	1	0.026741731174966	0.145068864983946
A12	1	0	0.13265306122449
A12	2	0.5	0
A12	2	0.458429677289796	0.019000703730068
A12	2	0.43168794611483	0.040012063939048
A12	2	0.414496833215782	0.06866391876898
A12	2	0.404946214938775	0.10113602091102
A12	2	0.393485473006803	0.12596762843102
A12	2	0.376294360108844	0.145068864983946
A12	2	0.362923494520816	0.164170101537959
A12	2	0.351462752588844	0.183271338091973
A12	2	0.338091887000816	0.19664220368
A12	2	0.320900774102857	0.208102945611973
A12	2	0.315170403136871	0.208102945611973
A12	2	0.290338795616871	0.215743440232925
A12	2	0.275057806373878	0.21765356388898
A12	2	0.263597064441905	0.21765356388898
A12	2	0.240675580576871	0.21765356388898
A12	2	0.223484467678912	0.215743440232925
A12	2	0.198652860158912	0.204282698300952
A12	2	0.175731376293878	0.198552327334966
A12	2	0.154720016084898	0.19282195636898
A12	2	0.131798532220952	0.179451090780952
A12	2	0.09550618276898	0.166080225194014
A12	2	0.063034080626939	0.156529606917007
A12	2	0.026741731174966	0.14697898864
A12	2	0	0.13265306122449
A12	3	0.479591836734694	0
A12	3	0.437418317080816	0.015833919774694
A12	3	0.412586709560816	0.034935156328708
A12	3	0.397305720317823	0.065497134814694
A12	3	0.38584497838585	0.094148989644626
A12	3	0.374384236452789	0.115160349854694
A12	3	0.368653865486803	0.124710968130612
A12	3	0.347642505277823	0.155272946616599
A12	3	0.338091887000816	0.168643812204626
A12	3	0.324721021413878	0.187745048758639
A12	3	0.309440032170884	0.197295667035646
A12	3	0.296069166582857	0.203026038001633
A12	3	0.28269830099483	0.204936161656599
A12	3	0.267417311751837	0.204936161656599
A12	3	0.250226198853878	0.204936161656599
A12	3	0.234945209610884	0.204936161656599
A12	3	0.213933849401905	0.199205790690612
A12	3	0.204383231124898	0.199205790690612
A12	3	0.171911128983946	0.189655172413605
A12	3	0.147079521463946	0.178194430481633
A12	3	0.131798532220952	0.172464059515646
A12	3	0.101236553734966	0.162913441238639
A12	3	0.064944204282993	0.153362822961633
A12	3	0.036292349451973	0.14572232834068
A12	3	0	0.142857142857143
A13	1	0.591836734693878	0
A13	1	0.548205489091701	0.020257364029388
A13	1	0.527194128882721	0.037448476927347
A13	1	0.506182768673741	0.056549713481361
A13	1	0.475620790187755	0.096662310244354
A13	1	0.450789182667755	0.12340404141932
A13	1	0.43168794611483	0.140595154318367
A13	1	0.410676585904762	0.155876143561361
A13	1	0.389665225695782	0.169247009148299
A13	1	0.372474112797823	0.174977380114286
A13	1	0.355282999899864	0.178797627425306
A13	1	0.340002010656871	0.180707751080272
A13	1	0.324721021413878	0.186438122047347
A13	1	0.30752990851483	0.188348245702313
A13	1	0.296069166582857	0.188348245702313
A13	1	0.269327435407891	0.188348245702313
A13	1	0.248316075198912	0.186438122047347
A13	1	0.225394591333878	0.184527998391293
A13	1	0.204383231124898	0.174977380114286
A13	1	0.177641499949932	0.169247009148299
A13	1	0.152809892429932	0.163516638182313
A13	1	0.133708655875918	0.157786267216327
A13	1	0.07449482256	0.142505277973333
A13	1	0.04966321504	0.132954659696327
A13	1	0	0.122448979591837
A13	2	0.602040816326531	0
A13	2	0.548205489091701	0.014526993063401
A13	2	0.517643510605714	0.037448476927347
A13	2	0.490901779430748	0.066100331758367
A13	2	0.467980295566803	0.090931939278367
A13	2	0.450789182667755	0.111943299487347
A13	2	0.429777822458775	0.131044536041361
A13	2	0.410676585904762	0.142505277973333
A13	2	0.391575349351837	0.157786267216327
A13	2	0.374384236452789	0.171157132804354
A13	2	0.362923494520816	0.178797627425306
A13	2	0.347642505277823	0.186438122047347
A13	2	0.334271639690884	0.186438122047347
A13	2	0.31135015582585	0.188348245702313
A13	2	0.292248919271837	0.188348245702313
A13	2	0.28269830099483	0.188348245702313
A13	2	0.259776817130884	0.188348245702313
A13	2	0.234945209610884	0.188348245702313
A13	2	0.206293354779864	0.184527998391293
A13	2	0.175731376293878	0.180707751080272
A13	2	0.145169397807891	0.169247009148299
A13	2	0.114607419321905	0.157786267216327
A13	2	0.072584698903946	0.15205589625034
A13	2	0.038202473106939	0.138685030662313
A13	2	0	0.122448979591837
A13	3	0.612244897959184	0
A13	3	0.561576354679728	0.012616869407347
A13	3	0.525284005227755	0.045088971549388
A13	3	0.498542274052789	0.066100331758367
A13	3	0.485171408464762	0.094752186589388
A13	3	0.460339800944762	0.113853423142313
A13	3	0.437418317080816	0.136774907007347
A13	3	0.422137327837823	0.146325525284354
A13	3	0.397305720317823	0.161606514527347
A13	3	0.38202473107483	0.17306725645932
A13	3	0.368653865486803	0.178797627425306
A13	3	0.347642505277823	0.186438122047347
A13	3	0.33236151603483	0.190258369357279
A13	3	0.317080526791837	0.192168493013333
A13	3	0.297979290237823	0.192168493013333
A13	3	0.28269830099483	0.194078616668299
A13	3	0.259776817130884	0.194078616668299
A13	3	0.233035085955918	0.188348245702313
A13	3	0.206293354779864	0.180707751080272
A13	3	0.177641499949932	0.17688750377034
A13	3	0.148989645118912	0.167336885493333
A13	3	0.122247913943946	0.161606514527347
A13	3	0.07449482256	0.150145772594286
A13	3	0.034382225797007	0.132954659696327
A13	3	0	0.122448979591837
A14	1	0.5	0
A14	1	0.45269930632381	0.012063938875646
A14	1	0.429777822458775	0.03116517542966
A14	1	0.408766462249796	0.057906906604626
A14	1	0.393485473006803	0.08464863778068
A14	1	0.380114607419864	0.107570121644626
A14	1	0.370563989142857	0.124761234542585
A14	1	0.355282999899864	0.149592842062585
A14	1	0.343822257966803	0.166783954961633
A14	1	0.33236151603483	0.182064944204626
A14	1	0.318990650447891	0.187795315170612
A14	1	0.30752990851483	0.201166180757551
A14	1	0.296069166582857	0.208806675379592
A14	1	0.28269830099483	0.214537046345578
A14	1	0.265507188096871	0.222177540967619
A14	1	0.248316075198912	0.227907911933605
A14	1	0.227304714989932	0.229818035588571
A14	1	0.210113602090884	0.229818035588571
A14	1	0.181461747260952	0.229818035588571
A14	1	0.160450387050884	0.229818035588571
A14	1	0.126068161254966	0.229818035588571
A14	1	0.093596059112925	0.220267417311565
A14	1	0.061123956971973	0.203076304413605
A14	1	0.032472102140952	0.191615562481633
A14	1	0	0.173469387755102
A14	2	0.520408163265306	0
A14	2	0.473710666532789	0.017794309841633
A14	2	0.448879059012789	0.042625917361633
A14	2	0.43168794611483	0.069367648537687
A14	2	0.414496833215782	0.098019503367619
A14	2	0.401125967628844	0.117120739921633
A14	2	0.387755102040816	0.140042223785578
A14	2	0.374384236452789	0.164873831305578
A14	2	0.36101337086585	0.180154820548571
A14	2	0.347642505277823	0.193525686136599
A14	2	0.334271639690884	0.206896551724626
A14	2	0.320900774102857	0.214537046345578
A14	2	0.30752990851483	0.225997788277551
A14	2	0.294159042927891	0.231728159243537
A14	2	0.275057806373878	0.235548406554558
A14	2	0.257866693475918	0.235548406554558
A14	2	0.23685533326585	0.235548406554558
A14	2	0.212023725746939	0.235548406554558
A14	2	0.192922489192925	0.237458530210612
A14	2	0.164270634361905	0.237458530210612
A14	2	0.127978284909932	0.237458530210612
A14	2	0.099326430078912	0.227907911933605
A14	2	0.061123956971973	0.208806675379592
A14	2	0.038202473106939	0.189705438825578
A14	2	0	0.173469387755102
A14	3	0.510204081632653	0
A14	3	0.473710666532789	0.003116517543401
A14	3	0.441238564390748	0.035588619684354
A14	3	0.420227204181769	0.06615059817034
A14	3	0.404946214938775	0.089072082034286
A14	3	0.389665225695782	0.106263194933333
A14	3	0.376294360108844	0.133004926108299
A14	3	0.362923494520816	0.150196039006259
A14	3	0.351462752588844	0.167387151905306
A14	3	0.338091887000816	0.176937770182313
A14	3	0.32854126872381	0.184578264803265
A14	3	0.31135015582585	0.197949130391293
A14	3	0.296069166582857	0.205589625012245
A14	3	0.28269830099483	0.211319995978231
A14	3	0.265507188096871	0.215140243289252
A14	3	0.255956569819864	0.215140243289252
A14	3	0.227304714989932	0.218960490600272
A14	3	0.215843973056871	0.218960490600272
A14	3	0.179551623604898	0.220870614255238
A14	3	0.152809892429932	0.220870614255238
A14	3	0.133708655875918	0.213230119634286
A14	3	0.099326430078912	0.203679501357279
A14	3	0.061123956971973	0.184578264803265
A14	3	0.032472102140952	0.169297275560272
A14	3	0	0.153061224489796
A15	1	0.612244897959184	0.001457725947211
A15	1	0.574947220267755	0
A15	1	0.536744747159728	0.009550618277007
A15	1	0.500452397707755	0.036292349451973
A15	1	0.467980295566803	0.074494822558912
A15	1	0.448879059012789	0.082135317180952
A15	1	0.422137327837823	0.105056801044898
A15	1	0.410676585904762	0.114607419321905
A15	1	0.389665225695782	0.139439026841905
A15	1	0.380114607419864	0.152809892429932
A15	1	0.362923494520816	0.173821252638912
A15	1	0.349552628933878	0.183371870915918
A15	1	0.341912134311837	0.189102241881905
A15	1	0.320900774102857	0.200562983813877
A15	1	0.305619784859864	0.204383231124898
A15	1	0.292248919271837	0.204383231124898
A15	1	0.26168694078585	0.210113602090884
A15	1	0.238765456921905	0.210113602090884
A15	1	0.221574344022857	0.210113602090884
A15	1	0.185281994570884	0.210113602090884
A15	1	0.150899768774966	0.196742736502857
A15	1	0.116517542977959	0.181461747259864
A15	1	0.080225193525986	0.164270634361905
A15	1	0.040112596762993	0.158540263395918
A15	1	0	0.154518950437007
A15	2	0.581632653061224	0
A15	2	0.529104252538775	0.018296973962449
A15	2	0.492811903086803	0.029757715894422
A15	2	0.466070171910748	0.050769076103401
A15	2	0.443148688046803	0.069870312657415
A15	2	0.424047451492789	0.085151301900408
A15	2	0.404946214938775	0.104252538453333
A15	2	0.395395596661769	0.115713280386395
A15	2	0.374384236452789	0.13863476425034
A15	2	0.362923494520816	0.157736000804354
A15	2	0.351462752588844	0.171106866392381
A15	2	0.340002010656871	0.190208102945306
A15	2	0.32854126872381	0.201668844878367
A15	2	0.31135015582585	0.20930933949932
A15	2	0.297979290237823	0.20930933949932
A15	2	0.273147682718912	0.211219463154286
A15	2	0.254046446164898	0.215039710465306
A15	2	0.234945209610884	0.216949834121361
A15	2	0.208203478435918	0.220770081431293
A15	2	0.175731376293878	0.220770081431293
A15	2	0.150899768774966	0.220770081431293
A15	2	0.108877048355918	0.203578968533333
A15	2	0.076404946214966	0.182567608324354
A15	2	0.030561978485986	0.173016990047347
A15	2	0	0.163265306122449
A15	3	0.612244897959184	0
A15	3	0.565396601990748	0.012566602995374
A15	3	0.519553634261769	0.029757715894422
A15	3	0.492811903086803	0.050769076103401
A15	3	0.466070171910748	0.067960189001361
A15	3	0.441238564390748	0.083241178244354
A15	3	0.424047451492789	0.094701920177415
A15	3	0.40303609128381	0.111893033075374
A15	3	0.387755102040816	0.129084145973333
A15	3	0.376294360108844	0.150095506182313
A15	3	0.364833618176871	0.165376495425306
A15	3	0.351462752588844	0.178747361013333
A15	3	0.338091887000816	0.195938473911292
A15	3	0.33236151603483	0.199758721222313
A15	3	0.305619784859864	0.20930933949932
A15	3	0.290338795616871	0.21312958681034
A15	3	0.267417311751837	0.218859957776326
A15	3	0.246405951542857	0.220770081431293
A15	3	0.213933849401905	0.220770081431293
